column,row,label,context,label_clean,kg_id,kg_labels,kg_aliases,method,kg_descriptions,pagerank,retrieval_score,GT_kg_id,GT_kg_label,evaluation_label,monge_elkan,monge_elkan_aliases,jaro_winkler,levenshtein,des_cont_jaccard,singleton,context_property,context_similarity,context_property_similarity_q_node,context_score,pgr_rts,hc_candidate,smc_class_score,top5_smc_class_score,smc_property_score,top5_smc_property_score,gt_score
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q1649644,Gaël Germany,"Germany, G. |G. Germany",fuzzy-augmented,French footballer,2.8423258514033433e-09,18.236448,Q183,Germany,-1,0.8660714285714286,0.8869047619047619,0.4841269841269841,0.5833333333333333,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,2.4721336591276274e-07,0,0.0,,0.0,,1.3831077922077384e-05
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q16549316,Germain,Germain,fuzzy-augmented,,2.8423258514033433e-09,13.040255,Q183,Germany,-1,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.7142857142857143,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,1.767737517147382e-07,0,0.0,,0.0,,1.6244785001617856e-05
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q166121,Campionato mondiale di calcio 1974|1974 FIFA World Cup|Copa do Mundo FIFA de 1974|Fußball-Weltmeisterschaft 1974|Copa Mundial de Fútbol de 1974|Coupe du monde de football 1974,Copa Mundial de Futbol de 1974|Fussball-Weltmeisterschaft 1974|WM 74,fuzzy-augmented,1974 edition of the FIFA World Cup,2.181197892650271e-07,16.004574,Q183,Germany,-1,0.4460978835978835,0.4460978835978835,0.3984126984126984,0.0999999999999999,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,1.6649339851092336e-05,0,0.0,,0.0,,1.162089938588906e-05
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q16766185,Germano,Germano (given name)|Germano (first name),fuzzy-augmented,male given name,1.0478308140492584e-07,12.721586,Q183,Germany,-1,0.9428571428571428,0.8015873015873016,0.9428571428571428,0.8571428571428572,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,6.357556874421255e-06,0,0.0,,0.0,,2.9441978767863475e-05
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q16783376,Module:Carte/données/allemagne|Módulo:Mapa/dados/alemanha|Modulo:Location map data de|Modul:Location map data de|Module:Location map/data/Germany,Modulo:Mapa/dados/alemanha|Module:Carte/donnees/allemagne,fuzzy-augmented,Lua module,3.78846590656982e-09,22.117062,Q183,Germany,-1,0.4534722222222221,0.3937728937728937,0.3937728937728937,0.21875,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,3.9962131882108684e-07,0,0.0,,0.0,,1.2018641427857801e-05
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q1750800,Germany (Pennsylvania)|Municipio de Germany|Germany Township|Germany,,fuzzy-augmented,"township in Adams County, Pennsylvania",4.139760190802774e-09,14.600131,Q183,Germany,-1,1.0,0.0,1.0,1.0,0.0,0.0,||P530|P2046,0.0|0.0|0.3909$$|0.9741,"//0.0/|//0.0/|P530/0.3909$$|P2046//0.9741/""""10.91""""",0.2829,2.8826357375249767e-07,0,0.0,,0.0,,2.6521582185523584e-05
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q18151573,Germany,"Germany, Indiana",exact-match,"unincorporated community in Clark County, Indiana",2.8423258514033433e-09,15.266249,Q183,Germany,-1,1.0,0.8622023809523809,1.0,1.0,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,2.0694933575619264e-07,1,0.04522521289031786,Q82794:0.007|Q4330518:0.007|Q177634:0.006|Q874405:0.006|Q7887142:0.006,0.007602621826990101,P646:0.006|P625:0.004|P17:0.003|P138:0.003|P131:0.003,0.00016678280371706933
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q183,Germany|Allemagne|Alemanha|Germania|Alemania|Deutschland,République fédérale allemande|República Federal de Alemania|R. F. A.|RFA|Federal Republic of Germany|République fédérale d\Allemagne|Bundesrepublik Deutschland|Repubblica Federale di Germania|BRD|All.|DEU|BR Deutschland|de|la Republique federale d'Allemagne|Republica Federal de Alemania|la République fédérale d’Allemagne|Republique federale allemande|FRG|GER|Republique federale d\Allemagne|DE|Deutschland,exact-match,country in Central Europe,0.0014422865210763,15.531452,Q183,Germany,1,1.0,0.8666666666666668,1.0,1.0,0.0,0.0,|||P3864,0.0|0.0|0.0|0.8889,"//0.0/|//0.0/|//0.0/|P3864//0.8889/""""12.6""""",0.0444,0.10683693831638716,1,0.06544912996449173,Q1048835:0.008|Q3624078:0.007|Q7210356:0.007|Q82794:0.007|Q1496967:0.007,0.24321691158829414,P242:0.006|P646:0.006|P530:0.005|P85:0.005|P1906:0.005,1.0
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q18429826,Germano,,fuzzy-augmented,human settlement in Italy,2.8423258514033433e-09,12.433076,Q183,Germany,-1,0.9428571428571428,0.0,0.9428571428571428,0.8571428571428572,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,1.685428306328726e-07,0,0.0,,0.0,,8.872394573700149e-06
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q188,allemand|tedesco|Deutsch|alemão|alemán|German,lengua alemana|deutsche Sprache|língua alemã|linguagem alemã|aleman|idioma alemao|linguagem alema|idioma alemán|de|lingua tedesca|German language|langue de Goethe|idioma alemão|lingua alema|Deutsch|alemao|langue allemande|idioma aleman,fuzzy-augmented,West Germanic language,0.0003193681478293,31.658411,Q183,Germany,-1,0.9714285714285714,0.8510912698412698,0.9714285714285714,0.8571428571428572,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,0.048221258725943135,1,0.00584761683855801,Q7184903:0.005|Q488383:0.003|Q20162172:0.002|Q315:0.002|Q4536530:0.002,0.04385709781016334,P646:0.006|P373:0.005|P3417:0.004|P6573:0.004|P5250:0.004,0.00036591969546861947
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q19147844,Germany,,exact-match,poem by Vladimir Mayakovsky,2.8423258514033433e-09,15.266249,Q183,Germany,-1,1.0,0.0,1.0,1.0,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,2.0694933575619264e-07,1,0.019230080617901022,Q16686448:0.006|Q7184903:0.005|Q17537576:0.005|Q15621286:0.004|Q15401930:0.004,0.00121379363118001,P571:0.004|P407:0.001|P50:0.000|P31:0.000,2.2352107407641597e-05
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q1971931,Naumowka (Kaliningrad),Germehnen|Jermein|Germenai|Germeyn|Germėnai|Germeinen|Gyrmeyen|Germayn|Germeyen,fuzzy-augmented,"human settlement in Guryevsky District, Kaliningrad Oblast, Russia",4.0471077174148115e-09,21.866972,Q183,Germany,-1,0.4461996336996336,0.9714285714285714,0.2922077922077922,0.1363636363636363,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,4.220765680634833e-07,0,0.0,,0.0,,1.4134392586129252e-05
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q201690,Germano|Germanus,Germanus,fuzzy-augmented,Caesar of the Byzantine Empire,4.0392706758685335e-09,13.041158,Q183,Germany,-1,0.9428571428571428,0.9214285714285716,0.9428571428571428,0.8571428571428572,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,2.5123314985662877e-07,0,0.0,,0.0,,3.616558387875557e-05
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q2021206,Olsen Germany|Olsen (prêt-à-porter),Olsen (pret-a-porter),fuzzy-augmented,,2.8423258514033433e-09,12.227032,Q183,Germany,-1,0.8904761904761904,0.5293650793650794,0.4798534798534798,0.5384615384615384,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,1.6574969730087015e-07,0,0.0,,0.0,,7.993280632945243e-06
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q209768,2. Eishockey-Bundesliga|Championnat d\Allemagne de hockey sur glace D2,,fuzzy-augmented,second tier of Ice hockey in Germany,2.8354909542933093e-08,15.182378,Q183,Germany,-1,0.4895073180787466,0.0,0.3954451345755693,0.0869565217391304,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,2.053174662726239e-06,0,0.0,,0.0,,1.0777401257655583e-05
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q2146374,Rettig Germany,,fuzzy-augmented,,2.8423258514033433e-09,12.227032,Q183,Germany,-1,0.8432539682539683,0.0,0.3095238095238095,0.5,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,1.6574969730087015e-07,0,0.0,,0.0,,9.068627150554676e-06
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q22006587,Germany,,exact-match,race horse,4.5436681702845135e-09,16.43949,Q183,Germany,-1,1.0,0.0,1.0,1.0,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,3.562482808314195e-07,1,0.003891527952650251,Q23958946:0.004|Q726:0.002|Q165115:0.002|Q57814795:0.002|Q622852:0.002,0.0018050786648312735,P138:0.003|P3168:0.001|P2671:0.001|P21:0.001|P366:0.001,2.059297912637703e-05
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q2254342,501st Heavy Panzer Battalion|501.º Batallón Panzer Pesados|Schwere Panzerabteilung 501,501.a Batallon Panzer Pesados|Schwere-Panzer-Abteilung 501|501.o Batallon Panzer Pesados|501.ª Batallón Panzer Pesados,fuzzy-augmented,German heavy Panzer Abteilung,2.8423258514033433e-09,15.182378,Q183,Germany,-1,0.5578703703703703,0.5475198412698412,0.4532627865961199,0.1481481481481481,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,2.0581238012686893e-07,0,0.0,,0.0,,9.305388630309608e-06
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q22633,Germanen|peuples germaniques|Germanic peoples|pueblos germánicos|Germanos|Germani,Germanicos|Teutonic people|germanas|Germanic race|Povos germânicos|Germanic tribe|Germanic people|Tribos germânicas|Germânicos|pueblos germanicos|Ostgermanen|Germanics|pueblos germanos|Germanische Völker|Antigos germânicos|Germanic clan|German clan|Germanische Stamme|Germanische Stämme|Germaniques|Povo germânico|Tribo germanica|Germani|Germanic and celtic countries|Tribo germânica|Westgermanen|Germanic nation|germanos|Germanic cultures|Ancient Germanic|Germains|Povos germanicos|Germanic folk|Tribus germaniques|germana|Germanic tribes|Germanic world|Germanique|Civilisation germanique|Germanic speaking peoples|Teutonic peoples|germano|Peuple germanique|Antigos germanicos|Germanische Volker|Povo germanico|Germanentum|German tribes|Tribos germanicas,fuzzy-augmented,"peoples who are, or are related to, native speakers of a Germanic language",9.932838100324515e-07,13.84243,Q183,Germany,-1,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.8571428571428572,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,6.557578872331979e-05,0,0.0,,0.0,,3.753246710402891e-05
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q2268218,Geilenkirchen-Heinsberg|Selfkantkreis Geilenkirchen-Heinsberg,Germany|Kreis Geilenkirchen-Heinsberg,exact-match,,6.101002466024929e-09,14.86818,Q183,Germany,-1,0.5447523491001751,1.0,0.5196687370600414,0.1739130434782608,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,4.326302084265183e-07,1,0.011158018552916921,Q1048835:0.008|Q82794:0.007|Q1496967:0.007|Q2221906:0.006|Q618123:0.006,0.013895019668236438,P242:0.006|P373:0.005|P2046:0.005|P571:0.004|P625:0.004,1.2763242011715192e-05
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q23971281,Germane,,fuzzy-augmented,river in Ethiopia,2.8423258514033433e-09,12.7621155,Q183,Germany,-1,0.9428571428571428,0.0,0.9428571428571428,0.8571428571428572,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,1.730032914810187e-07,0,0.0,,0.0,,8.872394573700149e-06
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q241653,"Élisabeth de Tyrol|Elisabeth von Görz und Tirol|Elizabeth of Carinthia, Queen of Germany|Isabel de Gorizia-Tirol|Elisabetta di Tirolo-Gorizia|Isabel de Tirol","Elisabeth von Görz-Tirol|Elizabeth O. Carinthia, Queen of Germany|Elisabeth von Gorz|Elizabeth of C. Queen of Germany|Elizabeth of Carinthia, Queen O. Germany|Elisabeth von Gorz und Tirol|Elisabeth von Görz|E. O. C. Q. O. Germany|Elisabeth von Gorz-Tirol|E. of Carinthia, Queen of Germany|Elizabeth of Carinthia, Q. of Germany|Elisabeth de Tyrol|Germany, E. O. C. Q. O. ",fuzzy-augmented,German queen,1.1209798116040262e-08,15.396994,Q183,Germany,-1,0.7108024691358025,0.7145502645502645,0.4523809523809524,0.175,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,8.23173842765377e-07,0,0.0,,0.0,,7.989417099452112e-06
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q242187,Agnès de Franconie|Agnes von Waiblingen|Agnese di Waiblingen|Inés de Alemania|Agnes of Germany,"Agnes O. Germany|Agnes d'Allemagne|Agnes de Waiblingen|A. O. Germany|Agnès d’Allemagne|Agnès de Waiblingen|A. of Germany|Ines de Alemania|Ines de Waiblingen|Agnes de Franconie|Germany, A. O. |Inés de Waiblingen",fuzzy-augmented,Duchess of Swabia,9.892551440519274e-09,18.160236,Q183,Germany,-1,0.7603174603174603,0.7603174603174603,0.4656084656084656,0.4375,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,8.568161332712525e-07,0,0.0,,0.0,,9.177607353194617e-06
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q2450616,Germano de Figueiredo,"Germano D. Figueiredo|G. de Figueiredo|Figueiredo, G. D. |G. D. Figueiredo|Germano",fuzzy-augmented,Portuguese footballer (1932-2004),3.325521240819746e-09,12.402031,Q183,Germany,-1,0.8023809523809524,0.9428571428571428,0.8285714285714286,0.2857142857142857,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,1.967027215292412e-07,0,0.0,,0.0,,5.830758254887769e-06
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q2518473,Versuchte Bombenanschläge vom 31. Juli 2006|2006 German train bombing plot,Versuchte Bombenanschlage vom 31. Juli 2006,fuzzy-augmented,,2.8423258514033433e-09,15.67869,Q183,Germany,-1,0.7028571428571428,0.3713844797178131,0.4440753045404208,0.1999999999999999,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,2.1254038768968464e-07,0,0.0,,0.0,,7.789330993546173e-06
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q261237,"Élisabeth de Bavière|Isabel da Baviera, Rainha da Alemanha|Elisabeth von Bayern|Isabel de Baviera, reina de Alemania|Elisabetta di Wittelsbach|Elisabeth of Bavaria, Queen of Germany","Elisabeth de Baviere|E. O. Bavaria|Elisabeth of B. Queen of Germany|Elisabeth of Bavaria, Q. of Germany|Bavaria, E. O. |Elisabeth of Bavaria, Queen O. Germany|E. O. B. Q. O. Germany|E. of Bavaria|Germany, E. O. B. Q. O. |Elisabeth of Bavaria|E. of Bavaria, Queen of Germany|Elisabeth O. Bavaria, Queen of Germany|Elisabeth O. Bavaria",fuzzy-augmented,Queen consort of Conrad IV of Germany,7.637380456085386e-09,13.648106,Q183,Germany,-1,0.70081569664903,0.7045634920634921,0.4619047619047619,0.1842105263157895,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,4.971353461639951e-07,0,0.0,,0.0,,8.011604222701862e-06
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q27470,Salangane de German|Aerodramus germani|German\s Swiftlet,Collocalia germani|Aerodramus germani,fuzzy-augmented,species of bird,4.4529771494580184e-09,12.18597,Q183,Germany,-1,0.8511904761904762,0.8511904761904762,0.8420168067226891,0.3529411764705882,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,2.5880246066316194e-07,0,0.0,,0.0,,5.67490724279196e-06
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q27611320,Aerodramus germani germani,,fuzzy-augmented,subspecies of bird,2.8423258514033433e-09,12.156284,Q183,Germany,-1,0.8817460317460317,0.0,0.5146520146520146,0.2307692307692307,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,1.6479063711482976e-07,0,0.0,,0.0,,5.424421942734625e-06
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q28678637,Aristides Germani,"A. Germani|Germani, A. ",fuzzy-augmented,Brazilian politician,2.8423258514033433e-09,15.631243,Q183,Germany,-1,0.8116402116402116,0.7071428571428571,0.4005602240896358,0.3529411764705882,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,2.1189719595780442e-07,0,0.0,,0.0,,8.352879376616329e-06
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q28914610,Herman|German,Herman|Герман|German,fuzzy-augmented,male given name (Herman),3.1403519442400635e-09,12.777036,Q183,Germany,-1,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.8571428571428572,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,1.9136665751815686e-07,0,0.0,,0.0,,3.657670094980858e-05
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q29001200,"Nils Holger Moorman, Aschau im Chiemgau, Germany|Nils Holger Moormann","N. Holger Moorman, Aschau im Chiemgau, Germany|Nils H. Moorman, Aschau im Chiemgau, Germany|Germany, N. H. M. A. I. C. |Nils Holger Moorman, Aschau I. Chiemgau, Germany|N. H. M. A. I. C. Germany|Nils Holger Moorman, Aschau im C. Germany|Nils Holger Moorman, A. im Chiemgau, Germany|Nils Holger M. Aschau im Chiemgau, Germany",fuzzy-augmented,,2.8423258514033433e-09,15.2525625,Q183,Germany,-1,0.733843537414966,0.733843537414966,0.0,0.3,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,2.0676380150453547e-07,0,0.0,,0.0,,1.6522139048902318e-05
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q30087094,Germany,,fuzzy-augmented,painting by Constance Irene Murdock,2.8423258514033433e-09,13.974713,Q183,Germany,-1,1.0,0.0,1.0,1.0,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,1.894412682993334e-07,0,0.0,,0.0,,1.834035720094107e-05
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q3118579,Grégory Many,"G. Many|Many, G. |Gregory Many",fuzzy-augmented,French volleyball player,2.8423258514033433e-09,13.547235,Q183,Germany,-1,0.4642857142857143,0.4732142857142857,0.5595238095238095,0.5,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,1.8364637473049501e-07,0,0.0,,0.0,,1.3437712368613575e-05
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q31336885,Alemania en 1848|1848 in Germany,,fuzzy-augmented,list of events,2.8423258514033433e-09,14.984486,Q183,Germany,-1,0.6666666666666666,0.0,0.6071428571428571,0.4666666666666667,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,2.0312975534120846e-07,0,0.0,,0.0,,7.5673624451155774e-06
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q31336888,Alemania en 1867|1867 in Germany,,fuzzy-augmented,list of events,2.8423258514033433e-09,15.177835,Q183,Germany,-1,0.6666666666666666,0.0,0.6071428571428571,0.4666666666666667,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,2.0575079519973063e-07,0,0.0,,0.0,,7.5673624451155774e-06
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q31346767,2020 in Germany|Alemania en 2020|2020 in Deutschland,,fuzzy-augmented,Germany-related events during the year of 2020,5.931889628981331e-09,15.177835,Q183,Germany,-1,0.6666666666666666,0.0,0.6071428571428571,0.4666666666666667,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,4.2939869388914366e-07,0,0.0,,0.0,,7.567369721073192e-06
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q313768,Gleichschaltung,gleichgeschaltet|Selbstgleichschaltung,fuzzy-augmented,process of nazification,1.5017390084650256e-08,12.731224,Q183,Germany,-1,0.4730158730158729,0.4702380952380952,0.4730158730158729,0.2666666666666667,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,9.118480032446434e-07,0,0.0,,0.0,,1.0536614354350604e-05
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q316589,Alemania en el Festival de la Canción de Eurovisión 2005|Germania all\Eurovision Song Contest  2005|Germany in the Eurovision Song Contest 2005|Germany 12 Points!|Alemanha no Festival Eurovisão da Canção 2005,Alemania en el Festival de la Cancion de Eurovision 2005|Germany 12 Points! (2005)|Alemanha no Festival Eurovisao da Cancao 2005|Germania all\Eurovision Song Contest  2005|Deutsche Vorentscheidung zum Eurovision Song Contest 2005,fuzzy-augmented,,3.663304344089231e-09,12.766744,Q183,Germany,-1,0.7380952380952381,0.6785714285714286,0.8777777777777778,0.3888888888888888,0.0,0.0,||P530|P1132,0.0|0.0|0.3909$$|0.8929,"//0.0/|//0.0/|P530/0.3909$$|P1132//0.8929/""""10""""",0.2261,2.2305449572310835e-07,0,0.0,,0.0,,6.339216270134784e-06
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q320087,MTV Germany,MTV Deutschland|MTV HD Germany|MTV Central,fuzzy-augmented,television station,4.471064554073727e-09,12.590119,Q183,Germany,-1,0.75,0.6666666666666666,0.4112554112554112,0.6363636363636364,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,2.684717572435594e-07,0,0.0,,0.0,,1.6088990378193557e-05
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q324736,508th Heavy Panzer Battalion|Schwere Panzer-Abteilung 508|Schwere Panzerabteilung 508,Schwere-Panzer-Abteilung 508,fuzzy-augmented,,2.8423258514033433e-09,14.994385,Q183,Germany,-1,0.5578703703703703,0.3422619047619047,0.4532627865961199,0.1481481481481481,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,2.0326394622691e-07,0,0.0,,0.0,,9.241907719115261e-06
3,12,Germany,RV Polarstern|1982-01-01|Howaldtswerke-Deutsche Werft|11.2,Germany,Q332952,Überlingen,Spital zu Überlingen|Aufkirch (Überlingen)|Spital zu Uberlingen|Andelshofen|Überlinger Spital|Lippertsreute|Iburinga|Bonndorf (Überlingen)|Aufkirch (Uberlingen)|Uberlingen|Nesselwangen|Goldbach (Überlingen)|Goldbach (Uberlingen)|Bonndorf (Uberlingen)|Bambergen|Uberlinger Spital|Hodingen (Uberlingen)|Hödingen (Überlingen),fuzzy-augmented,"city in Baden-Württemberg, Deutschland",2.133594835385497e-07,14.984486,Q183,Germany,-1,0.5761904761904763,0.6232804232804233,0.5761904761904763,0.3,0.0,0.0,|||P1120,0.0|0.0|0.0|0.4261$$,//0.0/|//0.0/|//0.0/|P1120/0.4261$$,0.1278,1.5247956060180107e-05,0,0.0,,0.0,,8.723246537556406e-06
