column,row,label,context,label_clean,kg_id,kg_labels,kg_aliases,method,kg_descriptions,pagerank,retrieval_score,GT_kg_id,GT_kg_label,evaluation_label,GT_kg_description
1,5,Castellammare di Stabia,C.Mmare I.C.  Panzini|C.Mmare I.C. 2 Panzini,Castellammare di Stabia,Q104764551,Castelmare (Castellamare),,fuzzy-augmented,painting by Holger Hvitfeldt Jerichau,3.5396131256502836e-09,14.047307,Q6737,Castellammare di Stabia,-1,Italian comune
1,5,Castellammare di Stabia,C.Mmare I.C.  Panzini|C.Mmare I.C. 2 Panzini,Castellammare di Stabia,Q611027,Guerra de Castellammarese|guerra castellammarese|Krieg von Castellammare|Castellammarese War|guerre des Castellammarese,The Castellammarese War,fuzzy-augmented,Italian-American Mafia war,3.5396131256502836e-09,13.565702,Q6737,Castellammare di Stabia,-1,Italian comune
1,5,Castellammare di Stabia,C.Mmare I.C.  Panzini|C.Mmare I.C. 2 Panzini,Castellammare di Stabia,Q103831913,Chiesa di Sant\Antonio di Padova (Castellammare del Golfo)|Chiesa di Sant\Antonio di Padova,,fuzzy-augmented,"church building in Castellammare del Golfo, Italy",3.5396131256502836e-09,13.554303,Q6737,Castellammare di Stabia,-1,Italian comune
1,5,Castellammare di Stabia,C.Mmare I.C.  Panzini|C.Mmare I.C. 2 Panzini,Castellammare di Stabia,Q20020166,Morning in Castellammare|Matin à Castellammare,Matin a Castellammare,fuzzy-augmented,painting by Claude-Joseph Vernet,3.5396131256502836e-09,13.331359,Q6737,Castellammare di Stabia,-1,Italian comune
1,5,Castellammare di Stabia,C.Mmare I.C.  Panzini|C.Mmare I.C. 2 Panzini,Castellammare di Stabia,Q21716686,Morning in Castellammare,,fuzzy-augmented,painting by Claude-Joseph Vernet (Hermitage ГЭ-3745),3.5396131256502836e-09,13.331359,Q6737,Castellammare di Stabia,-1,Italian comune
1,5,Castellammare di Stabia,C.Mmare I.C.  Panzini|C.Mmare I.C. 2 Panzini,Castellammare di Stabia,Q30024194,Castellammare del Golfo,,fuzzy-augmented,chief town of the homonym municipality,9.777201556198777e-09,13.331359,Q6737,Castellammare di Stabia,-1,Italian comune
1,5,Castellammare di Stabia,C.Mmare I.C.  Panzini|C.Mmare I.C. 2 Panzini,Castellammare di Stabia,Q3969305,Castellammare Cantieri station|stazione di Castellammare Cantieri,,fuzzy-augmented,,3.864742185643049e-09,13.331359,Q6737,Castellammare di Stabia,-1,Italian comune
1,5,Castellammare di Stabia,C.Mmare I.C.  Panzini|C.Mmare I.C. 2 Panzini,Castellammare di Stabia,Q7926363,Victor Stabin,"V. Stabin|Stabin, V.",fuzzy-augmented,American artist,4.843960697863567e-09,13.31573,Q6737,Castellammare di Stabia,-1,Italian comune
1,5,Castellammare di Stabia,C.Mmare I.C.  Panzini|C.Mmare I.C. 2 Panzini,Castellammare di Stabia,Q3677561,Circolo Nautico Stabia,Canottieri Stabia,fuzzy-augmented,Italian rowing club,3.5396131256502836e-09,13.260203,Q6737,Castellammare di Stabia,-1,Italian comune
1,5,Castellammare di Stabia,C.Mmare I.C.  Panzini|C.Mmare I.C. 2 Panzini,Castellammare di Stabia,Q3710790,Distretto di Castellammare,,fuzzy-augmented,,3.5396131256502836e-09,13.109995,Q6737,Castellammare di Stabia,-1,Italian comune
1,5,Castellammare di Stabia,C.Mmare I.C.  Panzini|C.Mmare I.C. 2 Panzini,Castellammare di Stabia,Q3640410,biscotto di Castellammare,,fuzzy-augmented,,3.5396131256502836e-09,13.109995,Q6737,Castellammare di Stabia,-1,Italian comune
1,5,Castellammare di Stabia,C.Mmare I.C.  Panzini|C.Mmare I.C. 2 Panzini,Castellammare di Stabia,Q741966,Provincia Sveva|Swabian Circle|Cercle de Souabe|Círculo de Suabia|Schwäbischer Reichskreis|Círculo da Suábia,Circunscripcion de Suabia|Schwabischer Reichskreis|Circulo de Suabia|Circunscripción de Suabia|Circulo da Suabia,fuzzy-augmented,imperial circle of the Holy Roman Empire,1.4176476738108896e-08,13.018655,Q6737,Castellammare di Stabia,-1,Italian comune
1,5,Castellammare di Stabia,C.Mmare I.C.  Panzini|C.Mmare I.C. 2 Panzini,Castellammare di Stabia,Q52828137,Ipia Enzo Ferrari Castell/Re Di Stabia,,fuzzy-augmented,professional institute in Castellammare Di Stabia in the province of Napoli (Italy) [school id: NARI097013],4.413995741309712e-09,12.94103,Q6737,Castellammare di Stabia,-1,Italian comune
1,5,Castellammare di Stabia,C.Mmare I.C.  Panzini|C.Mmare I.C. 2 Panzini,Castellammare di Stabia,Q52803839,I.Is Enzo Ferrari Castell/Re Di Stabia,,fuzzy-augmented,high school in Castellammare Di Stabia in the province of Napoli (Italy) [school id: NAIS09700B],8.229483545527587e-09,12.94103,Q6737,Castellammare di Stabia,-1,Italian comune
1,5,Castellammare di Stabia,C.Mmare I.C.  Panzini|C.Mmare I.C. 2 Panzini,Castellammare di Stabia,Q64833317,Fernandes de Oliveira Anselmo,"F. D. O. Anselmo|Sabia|Fernandes D. Oliveira Anselmo|Fernandes de O. Anselmo|Anselmo, F. D. O.",fuzzy-augmented,politician from Brazil,3.5396131256502836e-09,12.90523,Q6737,Castellammare di Stabia,-1,Italian comune
1,5,Castellammare di Stabia,C.Mmare I.C.  Panzini|C.Mmare I.C. 2 Panzini,Castellammare di Stabia,Q20009055,Associazione Calcio Stabia,,fuzzy-augmented,,1.1169766636511817e-08,12.850467,Q6737,Castellammare di Stabia,-1,Italian comune
1,5,Castellammare di Stabia,C.Mmare I.C.  Panzini|C.Mmare I.C. 2 Panzini,Castellammare di Stabia,Q29886481,necropoli di Porta Stabia|Porta Stabia necropolis,,fuzzy-augmented,a necropolis of Pompeii,7.555154372914618e-09,12.850467,Q6737,Castellammare di Stabia,-1,Italian comune
1,5,Castellammare di Stabia,C.Mmare I.C.  Panzini|C.Mmare I.C. 2 Panzini,Castellammare di Stabia,Q3909156,Marina of Stabia|Porto Marina di Stabia,,fuzzy-augmented,marina in Italy,3.5396131256502836e-09,12.850467,Q6737,Castellammare di Stabia,-1,Italian comune
1,5,Castellammare di Stabia,C.Mmare I.C.  Panzini|C.Mmare I.C. 2 Panzini,Castellammare di Stabia,Q29995602,Castellammare di Stabia,,exact-match,Wikimedia disambiguation page,3.5396131256502836e-09,20.61495,Q6737,Castellammare di Stabia,-1,Italian comune
1,5,Castellammare di Stabia,C.Mmare I.C.  Panzini|C.Mmare I.C. 2 Panzini,Castellammare di Stabia,Q34953786,Castellammare di Stabia,,exact-match,,3.5396131256502836e-09,20.61495,Q6737,Castellammare di Stabia,-1,Italian comune
1,5,Castellammare di Stabia,C.Mmare I.C.  Panzini|C.Mmare I.C. 2 Panzini,Castellammare di Stabia,Q6737,Castellammare di Stabia,,exact-match,Italian comune,3.419182440860515e-07,20.61495,Q6737,Castellammare di Stabia,1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q82644,Cerreto Guidi,,fuzzy-augmented,Italian comune,1.3011712425027965e-07,35.796593,Q82644,Cerreto Guidi,1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q30024584,Cerreto Guidi,,fuzzy-augmented,chief town of the homonym municipality,1.0452083571390025e-08,28.592045,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q52796836,Cerreto Guidi,,fuzzy-augmented,school in Cerreto Guidi in the province of Firenze (Italy) [school id: FIIC867007],1.1924523385177929e-08,28.592045,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q52800594,Capoluogo- Cerreto Guidi,,fuzzy-augmented,primary school in Cerreto Guidi in the province of Firenze (Italy) [school id: FIEE86702A],4.384266854380832e-09,24.873562,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q1585931,Villa Medici|Villa medicea di Cerreto Guidi|Villa Medici von Cerreto Guidi|villa Medicea di Cerreto Guidi|Villa Medicea di Cerreto Guidi,Villa di Cerreto Guidi|Museo Storico della Caccia e del Territorio|Historical Hunting and Territorial Museum,fuzzy-augmented,"historic house and museum in Cerreto Guidi, Italy",5.476593928779766e-09,24.70589,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q1705717,Emanuele Guidi,"E. Guidi|Guidi, E.",fuzzy-augmented,Sammarinese archer,3.5396131256502836e-09,20.274395,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q698715,Guidi|famille Guidi,Conti Guidi,fuzzy-augmented,noble family,6.890230819148579e-09,20.057367,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q15238299,Cerreto,,fuzzy-augmented,village in Sorano,5.244526762382022e-09,19.894234,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q18492553,Cerreto,,fuzzy-augmented,"human settlement in Bettona, Province of Perugia, Umbria, Italy",3.5396131256502836e-09,19.894234,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q1344899,Fabrizio Guidi,"F. Guidi|Guidi, F.",fuzzy-augmented,road bicycle racer,2.2458034584279465e-08,19.807999,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q3875973,Nicholas Guidi,"N. Guidi|Guidi, N.",fuzzy-augmented,Italian footballer,3.5396131256502836e-09,19.807999,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q5274687,Diego Guidi,"Guidi, D.|D. Guidi|Diego Martin Guidi Pierani",fuzzy-augmented,Argentine footballer,3.5396131256502836e-09,19.807999,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q2260345,Scipione Cerreto,"Cerreto, S.|S. Cerreto",fuzzy-augmented,"Italian composer, musicologist, music theorist and writer",4.291780906561345e-09,19.12674,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q59243642,Felice Cerreto,"Cerreto, F.|F. Cerreto",fuzzy-augmented,researcher ORCID ID = 0000-0002-2845-1693,3.5396131256502836e-09,19.12674,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q75514461,Antonio Cerreto,"Cerreto, A.|A. Cerreto",fuzzy-augmented,Peerage person ID=187573,4.433900501746886e-09,19.12674,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q92842279,Fabrizio Cerreto,"Cerreto, F.|F. Cerreto",fuzzy-augmented,researcher (ORCID 0000-0001-8392-5743),3.5396131256502836e-09,19.12674,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q2058403,Juan Héctor Guidi|Juan Guidi,"J. H. Guidi|Hector Guidi|El Nene Guidi|Nene Guidi|Juan Héctor Guidi|Juan Hector Guidi|Juan Guidi|Guidi, J. H.|Juan H. Guidi|Héctor Guidi",fuzzy-augmented,Argentine footballer (1930-1973),3.5396131256502836e-09,19.077961,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q942415,Ignazio Guidi,"I. Guidi|Guidi, I.",fuzzy-augmented,Italian orientalist (1844-1935),8.227230188236031e-09,18.593996,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q21450128,Guidi,,fuzzy-augmented,family name,6.9610194109657e-08,18.529243,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q16640468,Guido Guidi,"Guidi, G.|G. Guidi",fuzzy-augmented,Italian photographer (1941-),3.5396131256502836e-09,18.200958,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q51861157,Jennifer Guidi,"Guidi, J.|J. Guidi",fuzzy-augmented,American painter,3.5396131256502836e-09,18.146078,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q3762326,Giacomo da Cerreto,"Giacomo D. Cerreto|Cerreto, G. D.|G. D. Cerreto",fuzzy-augmented,,3.5396131256502836e-09,18.125607,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q20396,Cerreto di Spoleto,,fuzzy-augmented,Italian comune,9.731623654348183e-08,17.567562,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q36562651,G. Guidi,"Guidi|G. Guidi|Guidi, G.",fuzzy-augmented,,3.5396131256502836e-09,17.436705,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q3779139,Guidi di Bagno,,fuzzy-augmented,family name,1.1968702442481689e-08,17.343761,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q7174409,Peter Guidi,"P. Guidi|Guidi, P.",fuzzy-augmented,British musician,3.5396131256502836e-09,17.217312,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q18429676,Cerreto,,fuzzy-augmented,,3.5396131256502836e-09,17.208092,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q18473186,Cerreto,,fuzzy-augmented,,3.5396131256502836e-09,17.208092,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q18492637,Cerreto,,fuzzy-augmented,,3.5396131256502836e-09,17.208092,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q18496400,Cerreto,,fuzzy-augmented,"frazione of Venarotta, Italy",3.5396131256502836e-09,17.208092,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q18497165,Cerreto,,fuzzy-augmented,,3.5396131256502836e-09,17.208092,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q18498335,Cerreto,,fuzzy-augmented,,3.5396131256502836e-09,17.208092,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q18499162,Cerreto,,fuzzy-augmented,,3.5396131256502836e-09,17.208092,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q18500131,Cerreto,,fuzzy-augmented,,3.957825231149473e-09,17.208092,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q18436910,Cerreto,,fuzzy-augmented,,3.5396131256502836e-09,17.208092,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q18437312,Cerreto,,fuzzy-augmented,,3.5396131256502836e-09,17.208092,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q18440902,Cerreto,,fuzzy-augmented,,3.5396131256502836e-09,17.208092,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q18442325,Cerreto,,fuzzy-augmented,,3.5396131256502836e-09,17.208092,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q18444245,Cerreto,,fuzzy-augmented,,3.5396131256502836e-09,17.208092,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q18446731,Cerreto,,fuzzy-augmented,,3.5396131256502836e-09,17.208092,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q18452848,Cerreto,,fuzzy-augmented,,3.5396131256502836e-09,17.208092,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q18453703,Cerreto,,fuzzy-augmented,,3.5396131256502836e-09,17.208092,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q18454499,Cerreto,,fuzzy-augmented,,3.5396131256502836e-09,17.208092,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q37023466,Cerreto,,fuzzy-augmented,family name,6.371546770784014e-09,17.208092,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q52913682,Cerreto,,fuzzy-augmented,primary school in Montignoso in the province of Massa (Italy) [school id: MSEE81302C],4.384266854380832e-09,17.208092,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q111173,Collagna,,fuzzy-augmented,former Italian comune,1.8494465765793103e-08,17.19011,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q123914,Cerreto d\Esi|Cerreto d’Esi,Cerreto d'Esi|\\\Cerreto d\Esi\\\,fuzzy-augmented,Italian comune,4.0806190742495776e-08,17.19011,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q17344,Cerreto Grue,,fuzzy-augmented,municipality in Italy,1.7447418020513766e-08,17.19011,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q18051,Cerreto Castello,,fuzzy-augmented,Italian comune,1.0099458948888666e-08,17.19011,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q17789,Cerreto d’Asti|Cerreto d\Asti,Cerreto d'Asti,fuzzy-augmented,Italian comune,1.5265142655814035e-08,17.19011,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q242139,Cerreto Laziale,,fuzzy-augmented,Italian comune,5.311255073632786e-08,17.19011,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q27908398,Cerreto Selva,Cerreto a Selva,fuzzy-augmented,"village in Sovicille, Italy",3.5396131256502836e-09,17.19011,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q59362068,Quaregna Cerreto,,fuzzy-augmented,Italian municipality in the province of Biella,2.438645181705594e-08,17.19011,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q42303,Abbadia Cerreto,Abbadia di Cerreto|Abbadia di Cereto con San Cipriano,fuzzy-augmented,Italian comune,4.1081570147513685e-08,17.19011,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q4945072,Borgo Cerreto,,fuzzy-augmented,"human settlement in Cerreto di Spoleto, Province of Perugia, Umbria, Italy",3.5396131256502836e-09,17.19011,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q55894,Cerreto Sannita,,fuzzy-augmented,Italian comune,8.166255329769755e-08,17.19011,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q772734,abbazia del Cerreto|Kloster Cerreto|Cerreto Abbey|abbaye de Cerreto,,fuzzy-augmented,"former abbey in Abbadia Cerreto, Italy",5.811903232176061e-09,17.19011,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q1553454,Guidarino Guidi,"Guidi, G.|G. Guidi",fuzzy-augmented,Italian film director and actor,3.8509212625576114e-09,17.115597,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q3105225,Gianluca Guidi,"Guidi, G.|G. Guidi",fuzzy-augmented,Italian rugby union player and coach,5.904461054867796e-09,17.115597,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q30224348,Leonardo Guidi,"L. Guidi|Guidi, L.",fuzzy-augmented,Italian racing cyclist,4.283344323786529e-09,17.115597,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q3741555,Federica Guidi,"F. Guidi|Guidi, F.",fuzzy-augmented,Italian politician,3.5396131256502836e-09,17.115597,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q3619699,Antonio Guidi,"A. Guidi|Guidi, A.|Antonio Guidi (doppiatore)",fuzzy-augmented,Italian actor and voice actor,4.00007481204135e-09,17.115597,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q3560625,Virgilio Guidi,"Guidi, V.|V. Guidi",fuzzy-augmented,"Italian poet, painter and sculptor (1891-1984)",5.975204035267054e-09,17.115597,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q3661112,Casa Guidi,Palazzo Guidi,fuzzy-augmented,building in Italy,4.772372783424406e-09,17.115597,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q3887010,Osvaldo Guidi,"O. Guidi|Osvaldo O. Guidi|Osvaldo Oreste Guidi|Guidi, O. O.|O. O. Guidi|Guidi, O.",fuzzy-augmented,Argentine actor,4.211607517746567e-09,17.115597,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q3779321,Guido Guidi,"Guidi, G.|G. Guidi",fuzzy-augmented,artist,3.5396131256502836e-09,17.115597,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q5090769,Chen Guidi,"C. Guidi|Guidi, C.|陳桂棣|Chen Gui Di ",fuzzy-augmented,Chinese writer,4.5425035001983664e-09,17.115597,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q5562872,Gina Guidi,"Guidi, G.|G. Guidi",fuzzy-augmented,American boxer,3.5396131256502836e-09,17.115597,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q5099487,Jin Guidi|Chin Kuai-Ti|Chin Kuai-ti,"Chin Kuai-Ti|Guidi, J.|J. Guidi",fuzzy-augmented,Chinese soldier and boxer,3.5396131256502836e-09,17.115597,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q56043510,Dominique Guidi,"Guidi, D.|D. Guidi",fuzzy-augmented,association football player,3.5396131256502836e-09,17.115597,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q6993058,Scipione Guidi,"S. Guidi|Guidi, S.",fuzzy-augmented,Italian violinist,3.5396131256502836e-09,17.115597,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q937081,Domenico Guidi,"Guidi, D.|Dom:co Guidi|D. Guidi",fuzzy-augmented,Italian Baroque sculptor,5.361530639412633e-09,17.115597,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q99518934,Angelo Guidi,"A. Guidi|Guidi, A.",fuzzy-augmented,Italian cyclist,3.5396131256502836e-09,17.115597,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q2382863,El Cerrato,Cerrato palentino|Cerrato palentin|El Cerrato palentino|Cerrato,fuzzy-augmented,"agrarian and natural comarca in the province of Palencia, Castilla and León, Spain",8.738495927023758e-09,17.0522,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q45948203,Gabriele Guidi,"Guidi.G|G.Guidi|G Guidi|Guidi, G.|Lele Guidi|Guidi Gabriele|Gabriele Guidi|Guidi G|G. Guidi",fuzzy-augmented,researcher,3.5396131256502836e-09,17.00444,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q56477485,Gianluca Guidi,"G M. Guidi|G. M. Guidi|Guidi, G.|G M Guidi|G. Guidi|Guidi GM",fuzzy-augmented,researcher,3.5396131256502836e-09,16.7754,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q103295648,Chiara Guidi,"C. Guidi|Guidi, C.",fuzzy-augmented,Ph.D. Università di Bologna 2019,4.459280529454568e-09,16.686325,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q10336357,Nereu Guidi,"N. Guidi|Guidi, N.|Nereu Ghidi",fuzzy-augmented,Brazilian politician,3.5396131256502836e-09,16.686325,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q104661355,Silvia Guidi,"S. Guidi|Guidi, S.",fuzzy-augmented,author of Bollettino AIB,3.5396131256502836e-09,16.686325,Q82644,Cerreto Guidi,-1,Italian comune
1,6,Cerreto Guidi,Saq Zio|Cerreto Guidi,Cerreto Guidi,Q104231105,Guido Guidi,"Guidi, G.|G. Guidi",fuzzy-augmented,Italian School artist (active 1867-1911),3.5396131256502836e-09,16.686325,Q82644,Cerreto Guidi,-1,Italian comune
